,ld_grd_s,ld_grd_i,lb_grd_s,lb_grd_i,lb_kme_sup,lb_kme_inf
108,195.79445009943268,,,,250.08000000000004,
109,200.7444500994327,,,,267.75,
110,199.79445009943268,,,,342.9,
111,187.3444500994327,,,,211.08,
112,178.0944500994327,,,,90.5,
113,170.79445009943268,,,,29.965,
114,170.99445009943267,,,,60.9,
115,172.14445009943267,,,,28.52,
116,176.79445009943268,,,,78.1,
117,183.89445009943267,,,,90.24444444444444,
118,182.9444500994327,,,,109.21000000000001,
119,189.99445009943267,,,,148.48749999999998,
