,ld_grd_s,ld_grd_i,lb_grd_s,lb_grd_i,lb_kme_sup,lb_kme_inf
35,20.54258919804004,-64.65157625773902,-41.69367382373329,23.331533044670504,15.742319277108432,-1.0198614318707095
36,35.17668100403039,-42.307156630555035,-44.62206418982383,21.299204512087414,24.85463258785945,5.82173539518884
37,35.967528292922765,-39.02883204136437,-44.376574898491484,17.853398765593685,24.911698717948685,5.918549747048871
38,33.85763867210481,-37.8839195965679,-42.91092294701181,16.53734009028078,24.354221165279476,5.8791251624078775
39,36.107818710583544,-40.42408594524635,-44.92185361350718,18.708956612556683,25.030227518959943,6.27160119343614
40,37.509154986350126,-38.00868264272229,-34.809101518169925,24.858206672913393,25.578483606557334,7.011496571198272
41,39.22810637998161,-42.535851528307994,-48.115691924182386,21.96094121193525,25.524907063197055,6.151364256480049
42,36.54321978212718,-43.214627948353666,-47.53159278146721,22.87988256805582,24.982649253731296,6.0046639231825285
43,35.096354575639815,-40.53832557750192,-44.3358365278845,18.65138928203708,25.46407942238269,6.79481842338363
44,36.67707566876818,-44.225642987877656,-46.591202090361165,22.09731353715969,25.888185654008396,5.961238390092822
45,36.712043542601414,-43.96482150934522,-45.17567654654113,20.55485406962758,25.84469565217389,5.593537696768879
46,36.79451912689644,-41.87031278437945,-42.85348292043975,19.936098135265183,25.82775405636204,5.521480144404411
47,36.72945733467671,-39.542358817226855,-41.603871589508195,19.523074677147115,25.604304635761615,5.9953320500479155
48,30.07576968722801,-49.6716978710472,-52.252949159460655,18.76159126761275,19.693852459016405,2.1442431106079525
49,28.128540923860385,-45.49023808086942,-48.396141834827375,15.681192447537248,19.598277982779887,2.1753017241378494
50,29.039155280284604,-49.39594911674668,-49.206790932539135,19.806243207448126,19.648032564450453,2.303660305343623
51,29.08642567865193,-43.86808819132184,-51.717842105296896,14.696187186890896,20.12030598052852,2.277157738094944
52,32.03782544922522,-44.38902440441639,-44.849708465473384,18.7004908897283,20.277634961439624,2.0348297680026484
53,32.55216927119852,-53.841532052563124,-56.74248492554308,21.253725906323517,19.318355065195657,1.3379284164859566
54,32.59059683154606,-55.31888935572957,-59.11423054605973,21.40961546178402,19.298915187376753,1.2756275818242067
55,32.20038309139733,-49.0417226457528,-57.94634398179731,17.437064139607592,19.354163424124465,1.358895491087038
56,30.40137923114772,-50.11598198613088,-57.381200130091486,16.82076843751129,19.600749999999984,1.5658583525788021
57,30.898052829163973,-46.10248768039475,-52.362007586594245,14.878719123361014,20.06785310734469,2.0989768076399535
58,32.35153109414542,-49.20830137799919,-53.69456698300792,17.421997478628313,19.986751717369977,2.130237171194386
59,31.435104190880352,-47.32916061816938,-53.702683056132074,16.98162095898074,19.777559055118136,2.166072136345651
60,19.65126392706668,-55.83046517249314,-39.18510608525195,17.2832176919985,14.750855365474335,-0.8257553956834656
61,21.46391672446441,-55.1608878621336,-41.157598205179816,16.2692795278262,14.540126382306475,-1.2797687861272014
62,21.141891892310618,-53.55173531472289,-40.7482563989113,17.68062424427164,14.865671641791039,-0.3447468354431118
63,19.35772689036102,-58.936346423187004,-41.83049488635396,19.054274277957852,14.638679245283033,-1.486691127418264
64,19.08878361575354,-62.01343182947794,-35.099875063620715,18.758321971818592,14.770572916666652,-4.100317220543862
65,19.058242458260885,-59.38510287674134,-46.48243284347811,16.450329002354668,11.9,-6.710436893203857
66,18.655472027020064,-68.43758837912013,-44.30630526583012,19.854318186553066,11.07676767676779,-7.627439886845811
67,16.230089836969363,-64.09359294027932,-42.36969372142184,18.238197818528917,11.980817120622554,-6.766462668298665
68,19.755025228943044,-64.70032619708451,-43.10492804571105,18.483506583239144,12.551830985915505,-4.569115549215382
69,19.927679265373794,-65.38070429869178,-41.07413995939731,21.95371914540176,14.405192629815737,-2.7929762949956585
70,20.954123279549258,-57.361620929969234,-39.928034729406775,19.600960197664612,14.639457831325297,-2.091100702576165
71,20.368051637611078,-55.31722506306032,-38.70759443590656,16.044163705028964,14.807418856259641,-1.9375882352941263
72,32.048483742138316,-40.85700520380652,-45.01936963234145,16.690585271303785,20.77272727272728,3.6776712328767234
73,28.923650563148232,-39.21836615168539,-38.126571340211754,15.800943991735089,20.887003610108305,4.488328197226534
74,30.216138419673722,-37.08600732497841,-43.794683583621435,15.149293301642189,19.67045454545454,4.300027137042075
75,27.979154366086863,-38.58987703111496,-39.195380335728174,15.93581444468453,19.646783625730976,4.3544623421855055
76,32.676571185965955,-40.63737391776081,-35.643441994213845,21.094740416476636,20.807101727447225,3.178296296296292
77,28.035521060028653,-44.09150263573858,-42.70623825490247,18.48944423683442,19.91768033946252,2.269259606373085
78,31.198601148284467,-43.45691161889066,-47.45872744931761,17.825384256972555,20.002535657686195,2.0366247755835856
79,34.82278264086304,-40.12438785912553,-51.05986118833475,17.487270001830435,20.0109826589595,2.0775449101796557
80,30.985261029332328,-40.20606701058773,-42.91882401010156,17.716131732119702,19.460099009901004,2.2282945736433604
81,33.80784829965674,-44.916214456382235,-49.753821855789035,19.77701003572349,20.095919540229872,3.445017584994048
82,29.822451774323707,-42.0152134828002,-42.1431734321002,19.68562831888399,20.544357366771155,3.927970557308101
83,31.85683205758427,-41.50479888720831,-44.022451096586,17.363633751080386,20.394575045207944,3.4689462665737105
84,21.123990277426945,-43.54313881319628,-43.012077192222904,14.186673702630534,17.427991452991435,0.8328674698795977
85,23.431363981559983,-45.276694079267756,-44.47322458571873,15.118429699396222,17.187668161434992,0.8433633633632649
86,20.483861034986752,-44.55383885875223,-41.57579189158761,17.399857878231067,17.283295711060934,1.2828106852498307
87,22.373958872723385,-39.90078681546052,-45.94631443369359,12.931187151195608,17.593029490616605,1.2342268842268087
88,23.343906820818273,-44.23197916399761,-37.999334487241796,15.720990508665594,17.84432717678099,0.5691757779648325
89,22.595861353613106,-43.6989317730345,-50.03186775716725,13.140846376660106,16.35054545454542,-0.81107044830752
90,21.347439347533275,-50.60566402240417,-48.01835582294417,18.26475606875473,16.611496746203912,-0.7520205731079592
91,25.095924727910088,-43.87637207586123,-53.26412598129298,16.265949746893195,16.75674740484429,-0.735269000854121
92,25.827196527519355,-44.41464727416883,-51.23461472397932,12.871299678351939,16.598748043818443,0.3941720257234449
93,21.582636371261394,-41.35451751920378,-45.94705155100802,12.057730628768454,16.881399631675897,0.6151986506747491
94,23.380343143591816,-49.22397449928522,-47.34796763558863,17.17308958536038,17.30443037974681,0.6544169611306625
95,23.172625200903735,-41.13332184605429,-45.080398093534555,13.086372805944315,16.89723127035832,0.7289636846767333
96,197.1944500994327,,,,217.0,
97,202.7444500994327,,,,105.28333333333333,
98,200.46945009943266,,,,115.85,
99,196.39445009943267,,,,102.10000000000001,
100,187.79445009943268,,,,71.875,
101,181.8444500994327,,,,50.9,
102,180.0944500994327,,,,53.6,
103,183.79445009943268,,,,59.6,
104,189.1944500994327,,,,220.0,
105,195.26945009943267,,,,40.143750000000004,
106,194.3194500994327,,,,84.89999999999999,
107,198.0694500994327,,,,176.66666666666663,
108,192.79445009943268,,,,28.99814814814814,
109,194.66945009943268,,,,60.31818181818182,
110,193.79445009943268,,,,45.5304347826087,
111,187.79445009943268,,,,90.0,
112,182.39445009943267,,,,33.89230769230769,
113,178.16945009943268,,,,24.69090909090909,
114,176.66945009943268,,,,49.2,
115,180.86945009943267,,,,35.56666666666667,
116,187.79445009943268,,,,47.949999999999996,
117,190.41945009943268,,,,30.902439024390237,
118,192.51945009943267,,,,44.35333333333334,
119,193.76945009943267,,,,100.0,
