,ld_grd_s,ld_grd_i,lb_grd_s,lb_grd_i,lb_kme_sup,lb_kme_inf
83,37.689185979155866,8.728284948671135,33.24459298957793,13.014142474335568,30.140182648401836,18.498808855628305
84,32.68848299852864,10.511517001471372,29.64424149926432,13.555758500735687,26.423182441700938,17.196820175438578
85,32.2,10.199999999999992,29.5,13.799999999999995,26.232194767441925,18.426946478873326
86,31.40000000000002,11.79999999999998,29.15000000000001,14.64999999999999,26.34587833996591,17.84869565217391
87,32.64592897397907,8.08684766077878,29.622964486989535,12.24342383038939,26.358495350803047,17.050188003581084
88,34.704110487728755,3.6611860163616434,30.45205524386438,9.330593008180822,25.83741355463346,15.984994964753266
89,37.72314437072316,4.988957994431807,31.86157218536158,9.594478997215903,24.970116429495523,15.122125702605995
90,34.439440760865565,3.1240618147489574,29.419720380432782,8.362030907374479,24.611170212765977,14.892703533026213
91,34.158830437490906,2.594600359384847,29.079415218745453,8.097300179692423,24.36518171160609,14.192615769712035
92,35.53548667071563,1.6208407650260792,29.767743335357814,7.610420382513039,24.340697674418628,14.34124711316396
93,34.65245366663752,0.9054707222562364,29.12622683331876,7.3527353611281185,24.2520930232558,14.373059360730526
94,34.02972573309399,4.351590539380167,29.214862866546994,9.375795269690084,24.794041450777172,15.33995433789962
95,35.017123849424145,5.095531022059255,30.358561924712074,10.197765511029628,25.758183990442063,16.242883101150838
96,425.2149157344794,,771.8298314689588,,158.8642857142857,
97,486.425686930527,,872.526373861054,,185.47499999999997,
98,540.5820091031634,,964.2140182063267,,163.0391304347826,
99,507.9707757230757,,926.7165514461515,,148.32105263157894,
100,317.69270565815646,,581.4854113163128,,161.33333333333331,
101,156.24188148930378,,109.03625432620251,,144.39999999999998,
102,72.45256227748877,,49.73504151832584,,58.0,
103,50.950410454230266,,35.06694030282018,,21.0,
104,68.40568921149138,,47.45379280766092,,18.1,
105,102.15441924654523,,71.43627949769683,,32.6,
106,110.74595526978943,,77.64730351319295,,80.3,
107,133.98849372149206,,238.32698744298415,,123.39999999999998,
108,272.39911124028635,,498.7732224805727,,90.56666666666665,
109,241.7001510771858,,432.35030215437166,,159.06666666666666,
110,383.29911760290565,,699.6732352058112,,187.46666666666667,
111,305.70138415917717,,561.4027683183543,,103.42222222222222,
112,174.89905660825877,,325.5731132165176,,85.10000000000001,
113,164.93461164112765,,113.42307442741841,,64.875,
114,17.92828935197267,,12.327192901315113,,59.5,
115,39.87172503317937,,27.014483355452914,,14.6,
116,36.299460825531696,,24.916307217021135,,26.03333333333333,
117,47.457037579782046,,32.7046917198547,,30.2,
118,49.97735989389719,,34.78490659593146,,36.0,
119,260.53845844695223,,178.22563896463484,,117.10000000000001,
